client,vendor_id,vendor_name,vendor_type,status,email,contact_name,all_emails,website,additional_notes,address,city,region,country,postal_code,documents_count,non_responsive_since,last_request_sent,external_codes,created_at,updated_at,sync_date
"Block Real Estate Services, LLC",6a07296df523b35823696c5d,LIFETECH,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a07296ef523b35823696c62,GATEWAY SPINE & JOINT,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a07296ef523b35823696c67,"HOSTESS BRANDS, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a07296ef523b35823696c6c,"BASTIAN SOLUTIONS, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a07296ef523b35823696c71,ALLURE HAIR STUDIO / ALISHA N. BAUER,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a07296ef523b35823696c76,"SERVPRO / G&C RESTORATION, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a07296ef523b35823696c7b,THE ULTIMATE,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a07296ef523b35823696c80,"KANSAS CITY INJURY LAW GROUP / PROTZMAN LAW FIRM, LLC SUBLEASING FROM MUTUAL OF OMAHA AND FIRST CITIZENS BANK / CITI BANK (BOTH SHARE THE SUITE)",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a07296ef523b35823696c85,"SOLERAN, INC.",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a07296ef523b35823696c8a,"BCMC ENTERPRISES, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a07296ef523b35823696c8f,FARMBOY FRAGRANCE,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a07296ef523b35823696c94,"DTG MEDICAL ELECTRONICS, INC.",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a07296ef523b35823696c99,"GEAUX CATERING, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a07296ef523b35823696c9e,INSPIRE THERAPY,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a07296ff523b35823696ca3,"CHERISH THE FURS, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a07296ff523b35823696ca8,VENTURE STUDIO,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a07296ff523b35823696cad,"MOSS MARKETING GROUP / RDM DETAILING AND SUPPLIES, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a07296ff523b35823696cb2,BAKING WITH A BASS / KAYLA BASS,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a07296ff523b35823696cb7,"TRANE U.S., INC.",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a07296ff523b35823696cbc,"C'S SENSATIONAL SMOOTHIES, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a07296ff523b35823696cc1,"KARI'S ON 39TH, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a07296ff523b35823696cc6,"RESERVE APPLIED MANAGEMENT OF KANSAS CITY, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a07296ff523b35823696ccb,"S2 CONSTRUCTION & DESIGN, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a07296ff523b35823696cd0,"CHAMPION SUPPLY COMPANY, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a07296ff523b35823696cd5,"ELLIOT ELECTRIC SUPPLY, INC.",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a07296ff523b35823696cda,"KGPCO / KGP TELECOMMUNICATIONS, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a07296ff523b35823696cdf,"REMAX REAL ESTATE / HARRY C. MEIERAREND, III",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a07296ff523b35823696ce4,"BLUEFROG PLUMBING + DRAIN/REGAL HOMEWORKS / HSH UNITED HOLDINGS, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072970f523b35823696ce9,"HELLO FRESH / GROCERY DELIVERY LOGISTICS, INC.",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072970f523b35823696cee,ROYAL SEAMLESS GUTTERS,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072970f523b35823696cf3,"MONCOM, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072970f523b35823696cf8,"BMD CAMERON, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072970f523b35823696cfd,"SHOW ME STATE VITAL CARE / SHOW ME STATE INFUSION PHARMACY, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072970f523b35823696d02,"SPIRITED BLUFFS, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072970f523b35823696d07,RESTORATIVE BRAIN CENTER,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072970f523b35823696d0c,EQUIPMENTSHARE.COM,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072970f523b35823696d11,DIXIE DRINKS LLC,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072970f523b35823696d16,"AMOR BOUTIQUE & TANNING, LLC / JOHN DUKE",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072970f523b35823696d1b,"TIMOTHY T. TAYLOR DDS, PA",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072970f523b35823696d20,"CREATIVE CONSUMER CONCEPTS, INC.",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072970f523b35823696d25,JEFF THOMSON ORTHODONTICS,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072971f523b35823696d2a,"FLEMING ADVISORS, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072971f523b35823696d2f,HOME CLEANING CENTER OF AMERICA,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072971f523b35823696d34,"GENTRY DENTAL / JAMES D GENTRY, DMD",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072971f523b35823696d39,LEAWOOD COSMETIC AND FAMILY DENTISTRY,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072971f523b35823696d3e,"E2 OPTICS, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072971f523b35823696d43,"KCBR DESIGN/REMODEL / UNLIMITED CONTRACTING, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072971f523b35823696d48,"CNR CONSTRUCTION KC, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072971f523b35823696d4d,GATEWAY FIBER OPERATING LLC,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072971f523b35823696d52,TEST,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072971f523b35823696d57,"WEST SHORE HOME,LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072971f523b35823696d5c,CORE CASHLESS LLC,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072971f523b35823696d61,"SEFA HAIR BRAIDING SALON, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072971f523b35823696d66,"TRIPLEBLIND, INC. 800 WEST 47TH STREET",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072971f523b35823696d6b,"MONTE COOK GAMES, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072972f523b35823696d70,DARREN PERRY DDS LLC,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072972f523b35823696d75,"PRIME SOCIAL / OPKC, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072972f523b35823696d7a,"VAKOK ASIAN MARKET, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072972f523b35823696d7f,"APLOS, INC.",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072972f523b35823696d84,"P1 GROUP / P1 SERVICE, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072972f523b35823696d89,JP MORGAN CHASE BANK (ATM),Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072972f523b35823696d8e,DAYLIGHT DONUTS,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072972f523b35823696d93,"CORNERSTONE BARBERSHOP, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072972f523b35823696d98,"AKKA KARATE USA / BMS FITNES SOLUTIONS, INC. (AKKA OLATHE MARTIAL ARTS)",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072972f523b35823696d9d,"MONEY N MINUTES / Z & H HOLDING, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072972f523b35823696da2,KK EXPRESS EMPLOYMENT / CURTIS HOLDING COMPANY,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072972f523b35823696da7,SERC PHYSICAL THERAPY / SERC REHABILITATION,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072972f523b35823696dac,"TEA GARDEN / IRIS RESTAURANT, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072973f523b35823696db1,"VAPE TIME / AVRWL, LLC (FKA AQUEOUS VAPOR)",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072973f523b35823696db6,"MONCAYO LEGAL, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072973f523b35823696dbb,SUZIE'S PIZZERIA & GRILL,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072973f523b35823696dc0,ALLSTATE INSURANCE,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072973f523b35823696dc5,"BTL BEFORE THE LENS, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072973f523b35823696dca,SAFARI MART,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072973f523b35823696dcf,"FIRST ART GALLERY OF OLATHE, INC.",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072973f523b35823696dd4,NOT A VICTIM TRAINING FACILITY,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072973f523b35823696dd9,GEO'S GOURMET SWEETS,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072973f523b35823696dde,"PARTY TIME LIQUOR / LEXMI, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072973f523b35823696de3,"THE HAIREM / THE HAIREM OF OLATHE, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072973f523b35823696de8,AGAPE MONTESSORI SCHOOL,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072973f523b35823696ded,NATIONAL SALES COMPANY,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072973f523b35823696df2,"POWER SALES & ADVERTISING, INC.",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072974f523b35823696df7,"OPTUM HEALTH NETWORKS, INC.",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072974f523b35823696dfc,EMPLOYERS MUTUAL CASUALTY COMPANY,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072974f523b35823696e01,NAILS 4 U,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072974f523b35823696e06,"AQOM, INC.",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072974f523b35823696e0b,ALLSTATE INSURANCE FKA NATIONAL GENERAL MANAGEMENT CORP.,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072974f523b35823696e10,"THE CAPFINANCIAL GROUP, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072974f523b35823696e15,ANYTIME FITNESS,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072974f523b35823696e1a,SALVATION ARMY,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072974f523b35823696e21,"STIFEL, NICOLAUS & COMPANY, INC.",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072974f523b35823696e26,ANTHONY'S BARBER SHOP / ANTHONY VASQUEZ,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072974f523b35823696e2b,"PERTRONIX (AEROMOTIVE) / ACCELERATE AUTO WORKS INTERMEDIATE, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072974f523b35823696e30,AGFORCE TRANSPORT SERVICES / CONSOLIDATED GRAIN AND BARGE CO.,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072975f523b35823696e35,"ROGERS LABS FKA P&C NEXT / THE COMPATIBILITY CENTER, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072975f523b35823696e3a,SB TRADING / JOHN KIM,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072975f523b35823696e3f,BANK OF LABOR,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072975f523b35823696e44,"KC COCKTAIL COMPANY, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072975f523b35823696e49,"WEST SHORE HOME, LLC (LICENSE AGREEMENT)",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072975f523b35823696e4e,"JOHNSON GRANITE SUPPLY, INC. (NEW 11/1/23)",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072975f523b35823696e53,"IMA FINANCIAL GROUP, INC.",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072975f523b35823696e58,FOXX EQUIPMENT COMPANY,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072975f523b35823696e5d,"TEST & MEASUREMENT, INC.",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072975f523b35823696e62,"HAMILTON PLUMBING/ROGER THE PLUMBER / AMERICAN RESIDENTIAL SERVICES, LLC (ARS)",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072975f523b35823696e67,GENUINE AUTO PARTS / NAPA,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072975f523b35823696e6c,"ABWA MANAGEMENT, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072976f523b35823696e71,"TEAMSMILE, INC.",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072976f523b35823696e76,"SPRINT / WIRELESS LIFESTYLE, INC.",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072976f523b35823696e7b,PROPPAK,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072976f523b35823696e80,"COMPANION PROTECT AGENCY, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072976f523b35823696e85,EDWARD D. JONES & CO.,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072976f523b35823696e8a,"Z.S.F USA, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072976f523b35823696e8f,"REPAIRS UNLIMITED, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072976f523b35823696e94,STARBUCKS,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072976f523b35823696e99,GREAT CLIPS,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072976f523b35823696e9e,BELTONE HEARING CARE CENTER,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072976f523b35823696ea3,"FIREPLACE & BAR-B-Q CENTER, INC.",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072976f523b35823696ea8,CORVEL HEALTHCARE CORPORATION,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072976f523b35823696ead,"SJK GLOBAL, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072977f523b35823696eb2,"SCHEELS ALL SPORTS, INC.",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072977f523b35823696eb7,"THE ZEN DEN MASSAGE / CALM SEAS, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072977f523b35823696ebc,"HIDGS ASSOCIATES, LLC",Party,active,,,,,,,,,,,2,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072977f523b35823696ec1,"CROWN MEDREALTY PARTNERS, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072977f523b35823696ec6,"UNIVERSITY HEALTH WIC / TRUMAN MEDICAL CENTER, INC.",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072977f523b35823696ecb,"LONG'S SHOTOKAN KARATE ACADEMY & MARTIAL ARTS, LLC / MARK A. LONG",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072977f523b35823696ed0,ARTHUR J. GALLAGHER RISK MANAGEMENT,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072977f523b35823696ed5,"ROTO-ROOTER SERVICES COMNPANY, INC.",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072977f523b35823696eda,"GEOTECHNOLOGY, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072977f523b35823696edf,GREAT RIVERS ASSOCIATES,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072977f523b35823696ee4,GREAT RIVERS ASSOCIATES (EXPANSION),Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072977f523b35823696ee9,DIANA M. DANG,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072977f523b35823696eee,DAVID P. HOFER CHIROPRACTIC,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072977f523b35823696ef3,"VAKOK ASIAN MARKET, LLC (EXPANSION)",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072978f523b35823696ef8,EDWARD JONES,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072978f523b35823696efd,LISA CORYELL,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072978f523b35823696f02,MYLA RUFFIN,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072978f523b35823696f07,WRIGHT/LAIRD CASTING / HEATHER LAIRD,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072978f523b35823696f0c,ANTHONY FALCON,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072978f523b35823696f11,ANGEL ROMERO,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072978f523b35823696f16,VICTOR CABELLERO,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072978f523b35823696f1b,"SEEN PRODUCTIONS, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072978f523b35823696f20,"THE ANDERSONS, INC.",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072978f523b35823696f25,CENTIMARK CORPORATION,Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072978f523b35823696f2a,"BODE CELLMARK FORENSICS, INC.",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072978f523b35823696f2f,"SHOOT 360 / MAMBAS BASKETBALL ACADEMY, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072978f523b35823696f34,"STRATUS SURFACES, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
"Block Real Estate Services, LLC",6a072978f523b35823696f39,"PINNACLE LOGISTICS GEORGIA, LLC",Party,active,,,,,,,,,,,0,,,,2026-05-15,2026-05-15,2026-05-18
