client,insured_name,contact_email,field_name,field_value,sync_date,sync_timestamp
Scandroli Construction,Helm Mechanical/Helm Service,helmmechanical/helmservice-26170@internalemail.com,Verification Status,COMPLETE,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Helm Mechanical/Helm Service,helmmechanical/helmservice-26170@internalemail.com,Latest Submission Date,2026-04-20T14:17:46,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Helm Mechanical/Helm Service,helmmechanical/helmservice-26170@internalemail.com,Apt Suite or Unit,0,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Helm Mechanical/Helm Service,helmmechanical/helmservice-26170@internalemail.com,Zip code,61032,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Helm Mechanical/Helm Service,helmmechanical/helmservice-26170@internalemail.com,compOpsDate,0,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Helm Mechanical/Helm Service,helmmechanical/helmservice-26170@internalemail.com,criteriaGroup,Contractor,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Helm Mechanical/Helm Service,helmmechanical/helmservice-26170@internalemail.com,email,ecarr@mechinc.com,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Helm Mechanical/Helm Service,helmmechanical/helmservice-26170@internalemail.com,entityId,2520,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Helm Mechanical/Helm Service,helmmechanical/helmservice-26170@internalemail.com,insuredId,2520,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Helm Mechanical/Helm Service,helmmechanical/helmservice-26170@internalemail.com,notes,"Exception granted, GL AI endorsement included in submission - 26.04.30 - Abbey",05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Helm Mechanical/Helm Service,helmmechanical/helmservice-26170@internalemail.com,notificationList,"[""ecarr@mechinc.com""]",05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Helm Mechanical/Helm Service,helmmechanical/helmservice-26170@internalemail.com,projectId,26170,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Helm Mechanical/Helm Service,helmmechanical/helmservice-26170@internalemail.com,projectName,Boylan N Classroom Reno,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Helm Mechanical/Helm Service,helmmechanical/helmservice-26170@internalemail.com,projectStatus,Active,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Helm Mechanical/Helm Service,helmmechanical/helmservice-26170@internalemail.com,verificationType,Verify,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Benchmark Flooring Inc.,benchmarkflooringinc-26155@internalemail.com,Effective Group,!Verify_WorkComp_Active + !Verify_GL&Umb_Active & CompOps + 26155_Sub&PO + !Endorsement_GL2037&2404 + !Verify_Auto_Active,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Benchmark Flooring Inc.,benchmarkflooringinc-26155@internalemail.com,Expiration,2027-03-12,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Benchmark Flooring Inc.,benchmarkflooringinc-26155@internalemail.com,Verification Status,COMPLETE,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Benchmark Flooring Inc.,benchmarkflooringinc-26155@internalemail.com,Latest Submission Date,2026-05-05T18:39:59,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Benchmark Flooring Inc.,benchmarkflooringinc-26155@internalemail.com,Apt Suite or Unit,0,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Benchmark Flooring Inc.,benchmarkflooringinc-26155@internalemail.com,Zip code,61111,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Benchmark Flooring Inc.,benchmarkflooringinc-26155@internalemail.com,compOpsDate,0,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Benchmark Flooring Inc.,benchmarkflooringinc-26155@internalemail.com,criteriaGroup,Contractor,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Benchmark Flooring Inc.,benchmarkflooringinc-26155@internalemail.com,email,jasonh@benchmarkflooring.com,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Benchmark Flooring Inc.,benchmarkflooringinc-26155@internalemail.com,entityId,9262,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Benchmark Flooring Inc.,benchmarkflooringinc-26155@internalemail.com,insuredId,9262,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Benchmark Flooring Inc.,benchmarkflooringinc-26155@internalemail.com,notes,"Exception granted, GL AI endorsement included in submission - 26.04.30 - Abbey",05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Benchmark Flooring Inc.,benchmarkflooringinc-26155@internalemail.com,notificationList,"[""jasonh@benchmarkflooring.com"",""steph_amborn@ajg.com""]",05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Benchmark Flooring Inc.,benchmarkflooringinc-26155@internalemail.com,projectId,26155,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Benchmark Flooring Inc.,benchmarkflooringinc-26155@internalemail.com,projectName,South Beloit Public Library,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Benchmark Flooring Inc.,benchmarkflooringinc-26155@internalemail.com,projectStatus,Active,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Benchmark Flooring Inc.,benchmarkflooringinc-26155@internalemail.com,verificationType,Verify,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Norwest Construction Inc.,norwestconstructioninc-26155@internalemail.com,Effective Group,!Endorsement_GL2037&2404 + 26155_Sub&PO + !Verify_WorkComp_Active + !Verify_Auto_Active + !Verify_GL&Umb_Active & CompOps,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Norwest Construction Inc.,norwestconstructioninc-26155@internalemail.com,Expiration,2027-03-31,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Norwest Construction Inc.,norwestconstructioninc-26155@internalemail.com,Verification Status,COMPLETE,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Norwest Construction Inc.,norwestconstructioninc-26155@internalemail.com,Latest Submission Date,2026-04-09T19:25:42,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Norwest Construction Inc.,norwestconstructioninc-26155@internalemail.com,Apt Suite or Unit,0,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Norwest Construction Inc.,norwestconstructioninc-26155@internalemail.com,Zip code,61080,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Norwest Construction Inc.,norwestconstructioninc-26155@internalemail.com,compOpsDate,0,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Norwest Construction Inc.,norwestconstructioninc-26155@internalemail.com,criteriaGroup,Contractor,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Norwest Construction Inc.,norwestconstructioninc-26155@internalemail.com,email,norwestblacktop@msn.com,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Norwest Construction Inc.,norwestconstructioninc-26155@internalemail.com,entityId,10015,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Norwest Construction Inc.,norwestconstructioninc-26155@internalemail.com,insuredId,10015,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Norwest Construction Inc.,norwestconstructioninc-26155@internalemail.com,notes,"Exception granted, AI Scheduled persons included in submitted document - 26.04.013 - Abbey",05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Norwest Construction Inc.,norwestconstructioninc-26155@internalemail.com,notificationList,"[""norwestblacktop@msn.com"",""amy.sheeder@hubinternational.com""]",05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Norwest Construction Inc.,norwestconstructioninc-26155@internalemail.com,projectId,26155,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Norwest Construction Inc.,norwestconstructioninc-26155@internalemail.com,projectName,South Beloit Public Library,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Norwest Construction Inc.,norwestconstructioninc-26155@internalemail.com,projectStatus,Active,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,Norwest Construction Inc.,norwestconstructioninc-26155@internalemail.com,verificationType,Verify,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,"Rock Road Companies, Inc.",rockroadcompaniesinc-23166@internalemail.com,Effective Group,23166_Sub&PO_CompOps_NS + !Verify_GL&Umb_Active & CompOps + !Endorsement_GL2037&2404,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,"Rock Road Companies, Inc.",rockroadcompaniesinc-23166@internalemail.com,Expiration,2027-03-01,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,"Rock Road Companies, Inc.",rockroadcompaniesinc-23166@internalemail.com,Verification Status,COMPLETE,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,"Rock Road Companies, Inc.",rockroadcompaniesinc-23166@internalemail.com,Latest Submission Date,2026-03-31T16:08:30,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,"Rock Road Companies, Inc.",rockroadcompaniesinc-23166@internalemail.com,Zip code,53545,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,"Rock Road Companies, Inc.",rockroadcompaniesinc-23166@internalemail.com,criteriaGroup,Subcontract,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,"Rock Road Companies, Inc.",rockroadcompaniesinc-23166@internalemail.com,email,kwenzel@rockroads.com,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,"Rock Road Companies, Inc.",rockroadcompaniesinc-23166@internalemail.com,email2,kwenzel@rockroads.com | trisha.stark@m3ins.com,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,"Rock Road Companies, Inc.",rockroadcompaniesinc-23166@internalemail.com,entityId,9968,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,"Rock Road Companies, Inc.",rockroadcompaniesinc-23166@internalemail.com,insuredId,9968,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,"Rock Road Companies, Inc.",rockroadcompaniesinc-23166@internalemail.com,notificationList,"[""kwenzel@rockroads.com"",""trisha.stark@m3ins.com""]",05/24/2026,05/24/2026 05:05:31
Scandroli Construction,"Rock Road Companies, Inc.",rockroadcompaniesinc-23166@internalemail.com,projectCompOps,12/15/2026,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,"Rock Road Companies, Inc.",rockroadcompaniesinc-23166@internalemail.com,projectId,23166,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,"Rock Road Companies, Inc.",rockroadcompaniesinc-23166@internalemail.com,projectName,FRSA-Collections System Op Fac,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,"Rock Road Companies, Inc.",rockroadcompaniesinc-23166@internalemail.com,projectStatus,CompOps,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,"Rock Road Companies, Inc.",rockroadcompaniesinc-23166@internalemail.com,verificationType,Verify,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,M2 Service Company,m2servicecompany-25163@internalemail.com,Effective Group,25163_Sub&PO + !Endorsement_GL2037&2404 + !Verify_WorkComp_Active + !Verify_GL&Umb_Active & CompOps + !Verify_Auto_Active,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,M2 Service Company,m2servicecompany-25163@internalemail.com,Expiration,2027-03-24,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,M2 Service Company,m2servicecompany-25163@internalemail.com,Verification Status,COMPLETE,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,M2 Service Company,m2servicecompany-25163@internalemail.com,Latest Submission Date,2026-03-11T19:35:18,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,M2 Service Company,m2servicecompany-25163@internalemail.com,Zip code,61010,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,M2 Service Company,m2servicecompany-25163@internalemail.com,criteriaGroup,Subcontract,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,M2 Service Company,m2servicecompany-25163@internalemail.com,email,sjohnson@m2serviceco.com,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,M2 Service Company,m2servicecompany-25163@internalemail.com,email2,sjohnson@m2serviceco.com | hollie@guistagency.com,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,M2 Service Company,m2servicecompany-25163@internalemail.com,entityId,1132,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,M2 Service Company,m2servicecompany-25163@internalemail.com,insuredId,1132,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,M2 Service Company,m2servicecompany-25163@internalemail.com,notificationList,"[""sjohnson@m2serviceco.com"",""hollie@guistagency.com"",""clientcontactcenter@fedins.com""]",05/24/2026,05/24/2026 05:05:31
Scandroli Construction,M2 Service Company,m2servicecompany-25163@internalemail.com,projectCompOps,1900-01-00,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,M2 Service Company,m2servicecompany-25163@internalemail.com,projectId,25163,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,M2 Service Company,m2servicecompany-25163@internalemail.com,projectName,Byron HS Football & Track Stadium,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,M2 Service Company,m2servicecompany-25163@internalemail.com,projectStatus,Active,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,M2 Service Company,m2servicecompany-25163@internalemail.com,verificationType,Verify,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,"Garaventa Lift USA, Inc.",garaventaliftusa-24210@internalemail.com,Effective Group,!Verify_Auto_Active + !Verify_WorkComp_Active + 24210_Sub&PO_NS + !Verify_GL&Umb_Active & CompOps + !Endorsement_GL2037&2404,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,"Garaventa Lift USA, Inc.",garaventaliftusa-24210@internalemail.com,Expiration,2026-05-28,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,"Garaventa Lift USA, Inc.",garaventaliftusa-24210@internalemail.com,Verification Status,PENDING_SUBMISSION,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,"Garaventa Lift USA, Inc.",garaventaliftusa-24210@internalemail.com,Latest Submission Date,2026-04-06T16:47:43,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,"Garaventa Lift USA, Inc.",garaventaliftusa-24210@internalemail.com,Apt Suite or Unit,Suite 2C,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,"Garaventa Lift USA, Inc.",garaventaliftusa-24210@internalemail.com,Zip code,61611,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,"Garaventa Lift USA, Inc.",garaventaliftusa-24210@internalemail.com,criteriaGroup,Subcontract,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,"Garaventa Lift USA, Inc.",garaventaliftusa-24210@internalemail.com,email,zachary.hannula@garaventalift.com,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,"Garaventa Lift USA, Inc.",garaventaliftusa-24210@internalemail.com,email2,zachary.hannula@garaventalift.com,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,"Garaventa Lift USA, Inc.",garaventaliftusa-24210@internalemail.com,entityId,9970,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,"Garaventa Lift USA, Inc.",garaventaliftusa-24210@internalemail.com,insuredId,9970,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,"Garaventa Lift USA, Inc.",garaventaliftusa-24210@internalemail.com,notificationList,"[""zachary.hannula@garaventalift.com"",""sccertificates@mcgriff.com""]",05/24/2026,05/24/2026 05:05:31
Scandroli Construction,"Garaventa Lift USA, Inc.",garaventaliftusa-24210@internalemail.com,projectCompOps,1900-01-00,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,"Garaventa Lift USA, Inc.",garaventaliftusa-24210@internalemail.com,projectId,24210,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,"Garaventa Lift USA, Inc.",garaventaliftusa-24210@internalemail.com,projectName,RMTD Additions & Alterations,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,"Garaventa Lift USA, Inc.",garaventaliftusa-24210@internalemail.com,projectStatus,Active,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,"Garaventa Lift USA, Inc.",garaventaliftusa-24210@internalemail.com,verificationType,Verify,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,"Commercial Specialties, Inc.",commercialspecialtiesinc-26165@internalemail.com,Effective Group,26165_Sub&PO + !Endorsement_GL2037&2404 + !Verify_GL&Umb_Active & CompOps + !Verify_WorkComp_Active + !Verify_Auto_Active,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,"Commercial Specialties, Inc.",commercialspecialtiesinc-26165@internalemail.com,Expiration,2026-05-01,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,"Commercial Specialties, Inc.",commercialspecialtiesinc-26165@internalemail.com,Verification Status,PENDING_SUBMISSION,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,"Commercial Specialties, Inc.",commercialspecialtiesinc-26165@internalemail.com,Latest Submission Date,2026-03-13T16:53:19,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,"Commercial Specialties, Inc.",commercialspecialtiesinc-26165@internalemail.com,Apt Suite or Unit,0,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,"Commercial Specialties, Inc.",commercialspecialtiesinc-26165@internalemail.com,Zip code,60008,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,"Commercial Specialties, Inc.",commercialspecialtiesinc-26165@internalemail.com,compOpsDate,0,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,"Commercial Specialties, Inc.",commercialspecialtiesinc-26165@internalemail.com,criteriaGroup,Purchase Order,05/24/2026,05/24/2026 05:05:31
Scandroli Construction,"Commercial Specialties, Inc.",commercialspecialtiesinc-26165@internalemail.com,email,gianan@commercialspecialties.com,05/24/2026,05/24/2026 05:05:31
